feedback_id,examples,confidence
jyp75a,"What kind of problem?: Other

Describe your issue: Hi there, I paid for a subscription completely by accident. I did not realize a payment was going through, there was no warning and I did not mean to purchase a subscription. Is there any way I could please get a refund? 
Thank you in advance! 
<NAME>",0.8545876145362854
cxswok,"Invoice No.: <NUMBER>

Refund request reason: I did not mean to activate the subscription, I wanted to see if there was a way to extend the trial and when I exit out of the window it automatically upgraded my account. I did not authorized this. Please submit refund on my account as soon as possible.",0.8170991539955139
n8ude9,"Invoice No.: <NUMBER>

Refund request reason: I did not mean to renew - please cancel subscription and refund my card. Thank you!",0.8116373419761658
qoim95,"Invoice No.: <NUMBER>

Refund request reason: I did not mean to sign up for a full year and would like to cancel the subscription. Thank you in advance for your help!",0.804756224155426
bexguc,"Invoice No.: <NUMBER>

Refund request reason: I did not mean to subscribe and i don't want to. I don't have money at the moment.Thanks please refund it",0.7960572838783264
0jhcum,"Invoice No.: <NUMBER>

Refund request reason: I have not even used or logged into canva in months i don’t know how i got signed up for an annual subscription but I did not mean to. Please cancel this. Thank you!",0.7936664819717407
idssyt,"Invoice No.: <NUMBER>

Refund request reason: Hello, I did not mean to make this subscription. This trial was used for my daughter, but she did not inform me when the subscription would renew. I would appreciate a refund and cancellation please. Thank you!",0.7902859449386597
uh4eds,"Invoice No.: <NUMBER>

Refund request reason: Hello,
I didn’t mean to continue this subscription!
Seeing as it was just charged today is there anyway of getting refund?
Or just being charge for this month and then canceled and refund the rest?
If you can help out would be great appreciated!
<NAME>",0.7740043997764587
ga6fpe,"Invoice No.: <NUMBER>

Refund request reason: Hi, I didn't mean for my canva account subscription to renew. Would I please be able to get a refund on my recent renewal? Thank you!",0.7620994448661804
yfs21k,"Invoice No.: <NUMBER>

Refund request reason: Please cancel this subscription.  I did not realize my trial period was over and did it mean to continue it. 
Thank you!",0.7522343397140503
fg70gx,"Invoice No.: <NUMBER>

Refund request reason: Please cancel this subscription.  I did not realize my trial period was over and did it mean to continue it. 
Thank you!",0.7522343397140503
je8iwt,"Invoice No.: <NUMBER>

Refund request reason: I didn't confirm my subscription and I  thought this would mean no automatic renewal. I don't use Canva and a refund would be very much appreciated. I canceled my subscription as soon as I realised.",0.7364542484283447
eutrnc,"Invoice No.: <NUMBER>

Refund request reason: Please refund all funds from each transaction and close my account. It was completely useless and I couldn’t even use it the first time. I could not find any means to cancel my subscription on here",0.7359937429428101
2cc7p2,"Invoice No.: <NUMBER>

Refund request reason: Did NOT mean to subscribe at this time. Can not afford it. PLEASE refund immediately.",0.7351970672607422
6yrnuu,"Invoice no.: <NUMBER>

Refund request reason: I did not mean to renew subscription. I thought I had already cancelled it.",0.7346853017807007
swuddl,"Invoice No.: <NUMBER>

Refund request reason: hello, i accidentally upgraded to a canva pro subscription but I didn't mean too and would like to cancel and  be refunded.",0.7321077585220337
tieerk,"Invoice No.: <NUMBER>

Refund request reason: I didn't mean to continue the subscription. I can't afford the charge. Please send me a refund. Thanks,",0.7299849390983582
pq3yhi,"Invoice no.: <NUMBER>

Refund request reason: I didn't mean to sign up for the subscription and haven't used Canva, please can you cancel the subscription and send a refund",0.7296319603919983
skjos4,"Invoice No.: <NUMBER>

Refund request reason: Hi! I did not mean to have my subscription renewed, but didn't cancel the free trial in time. I just tried to cancel my pro subscription but it said it wouldn't cancel until 2022. Is there a way to cancel it early and receive a refund please? Thanks!",0.7127334475517273
9c92he,"Invoice No.: <NUMBER>

Refund request reason: Hello I would like to request a refund I did not mean to sign up for canva pro and I don’t use it. I was charged today",0.7111948132514954
wq2vty,"Invoice No.: <NUMBER>

Refund request reason: I did not mean to subscribe to premium and would like to cancel and have a full refund",0.710720956325531
i0v99r,"Invoice No.: <NUMBER>

Refund request reason: Did not mean to subscribe. Please issue refund. Thx",0.7058809399604797
w6qc98,"Invoice No.: <NUMBER>

Refund request reason: I wasn't mean to renew this subscription. Thank you!",0.7048313617706299
p86xwr,"Invoice No.: <NUMBER>

Refund request reason: Hi! I did not mean to sign up for canva Pro- can I request a refund? I did not realize it charged me",0.7023463249206543
bgnb2u,"Invoice no.: <NUMBER>

Refund request reason: I can't afford this, didn't mean to sign up to canva premium. if this is any way I can get a refund I would appreciate that",0.697161078453064
yo9buk,"Invoice No.: <NUMBER>

Refund request reason: We did not mean to renew this subscription. Please cancel the subscription and provide a refund. Thank you so much.",0.6944677829742432
xwx1kv,"Invoice No.: <NUMBER>

Refund request reason: I did not mean to subscribe to the year long subscription. I do not want to be charge for this.",0.6887331604957581
isktop,"Invoice #: <NUMBER>Refund request reason: The subscription was automatically renewed and I did not have the means to cancel it early. I will not use the service, nor was it used as of January 15.",0.6632964611053467
tugnsa,"Invoice No.: <NUMBER>

Refund request reason: I am requesting a refund. I did not mean to purchase the subscription. I mean to cancel the free trial and I was charged. 
Thank you!",0.6617876291275024
vdedou,"Invoice No.: <NUMBER>

Refund request reason: I did not mean to keep this account and used the wrong login information. Please help reconcile these issues so I can get a refund. I have cancelled my subscription. Thank you.",0.6571974754333496
my2huk,"Invoice No.: <NUMBER>

Refund request reason: Please issue the refund. I did not mean to subscribe. Thx",0.6360720992088318
sl0epr,"Refund request reason: Hello,
I am a teacher and I did not mean to sign up for a subscription, can you please refund this charge?

Invoice No.: <NUMBER>",0.6329752802848816
vn7yjw,"Invoice No.: <NUMBER>

Refund request reason: Hi guys, I believe I request a free trial, and then all of a sudden i had this charge showing on my credit card. I did not mean to subscribe. So yeah, could you please refund me. thanks",0.6299996376037598
rx8ai8,"What kind of problem?: Other

Describe your issue: Hi there, I paid for a subscription completely by accident. I did not realize a payment was being processed as there was no notice or warning. I did not mean to purchase a subscription and I am wondering if I could please get a refund.
Thank you in advance. 
<NAME>",0.6181160807609558
78enet,"Invoice No.: <NUMBER>

Refund request reason: i did not mean to sign up for a subscription and have cancelled my account. i am requesting a refund for invoice number <NUMBER>and <NUMBER>",0.6005624532699585
8831vp,"Invoice No.: <NUMBER>

Refund request reason: i can not afford this i absolutely did not mean to get it!",0.5997719168663025
ujl52v,"Refund request reason: Hi, 
I did not mean to subscribe again for another year. Can you please process a refund?


Invoice No.: <NUMBER>",0.593433141708374
wkpc45,"Invoice No.: <NUMBER>

Refund request reason: I thought I canceled immediately because I did not mean to sign up for this. I do not even know how to get back there and it hasn’t been used since that first day when I was just playing around.",0.5857850909233093
vasnde,"Invoice No.: <NUMBER>

Refund request reason: I only used this one time and didn't mean to leave it active. Didn't realize until I got the notification from PayPal that I was billed today. I can't afford it and already canceled. Please refund.",0.5835055112838745
pnecqw,"Invoice No.: <NUMBER>

Refund request reason: I didn't mean to resubscribe - please refund and cancel subscription",0.5781400203704834
xlmqxd,"Invoice No.: <NUMBER>

Refund request reason: I did not mean to buy the subscription. I was on the trail and I forgot to unsubscribe. Could you please cancel and refund? 

Thank you.
Regards
Anita Liza Logaraj
+<NUMBER>",0.577698290348053
sokoqf,"Invoice No.: <NUMBER>

Refund request reason: I did not mean to renew canva pro",0.5772832036018372
fmjo1o,"Invoice No .: <NUMBER>Reason for the refund request: Hello, I had an automatic renewal of the free month when I didn't want it immediately. I occasionally needed canva pro and with <NAME> and the covid, I didn't have the immediate financial means to pay such an amount. Thank you kindly refund me as soon as possible. Sincerely, <NAME>",0.5736886858940125
kim38d,"Invoice No.: <NUMBER>

Refund request reason: I didn't mean to sign up for Canva Pro...I was looking to try it free for a month first.",0.5730932950973511
fyk2di,"Invoice No.: <NUMBER>

Refund request reason: Hi, i did not mean to sign up for the paid version. Please process a refund before i request one with my bank. Please cancel the subscription.",0.565003514289856
ig1yuo,"Invoice no.: <NUMBER>

Refund request reason: Hi Could I please get a refund on this charge - I did not mean to go ahead with this subscription. Many thanks",0.5636286735534668
iyg0k1,"Invoice No.: <NUMBER>

Refund request reason: I did not mean to subscribe. It just got click. Please issue the refund. thx",0.5630777478218079
mfp8rw,"Invoice no.: <NUMBER>

Refund request reason: Please can you cancel my request, as I went to end the subscription payment had just been taken. I do not with you have membership this month. I have not the funds to do this. Please may I get a refund. I have made a small purchase within my means. Thank you",0.550908088684082
spotph,"Invoice No.: <NUMBER>

Refund request reason: I did not mean to sign up for a monthly subscription. I do not want a canva pro account.",0.5476019978523254
xub2as,"Invoice No.: <NUMBER>

Refund request reason: Did not mean to start a canva pro subscription",0.5378932952880859
alwu8v,"What kind of problem?: Other

Describe your issue: I want to cancel my subscription, did not mean to renew",0.5368063449859619
ah7hgi,"Invoice No.: <NUMBER>

Refund request reason: Account associated with former workplace. I did not mean to renew my subscription. Please process a refund and I will cancel subscription. Thank you",0.5281951427459717
f2khdi,"Invoice No.: <NUMBER>

Refund request reason: Did not mean to start this subscription",0.526621401309967
