feedback_id,examples,confidence
ner2yn,"Invoice No.: <NUMBER>

Refund request reason: I did not subscribe to the canva Pro, don’t ever use canva other then the basics. Not clue how and why I have a 155.88$ charge on my credit card. I have cancelled my “account” and never ever entered my credit card. It’s been deleted and I so kindly would like my money back. I will not be using canva.",0.9522642493247986
dah5l9,"What kind of problem?: Other

Describe your issue: I was billed for a subscription that I did not sign up for and do not want. How do I get this cancelled and my credit card refunded?",0.9449092745780945
yvai0b,"What kind of problem?: Other

Describe your issue: I requested a refund over 2 weeks ago. I received an email saying it was canceled and full refund would be issued. My bank has not received a credit and does not have a pending credit from canva. What should I do to make sure I receive my money back?",0.9270561933517456
ru39fq,"What kind of problem?: Other

Describe your issue: I keep getting charged for a subscription I never wanted. I would like a refund and a cancellation of my account and credit card information. Thank you",0.9148301482200623
ayrdj7,"What kind of problem?: Other

Describe your issue: I just got charged and I canceled my subscription months ago. Please credit back the charges and stop using my credit card.",0.9068248867988586
3suj1h,"What kind of problem?: Other

Describe your issue: I signed up for Canva Pro, but it had the wrong credit card on file. I cancelled the membership and then changed the card. 

Will my previous purchase be refunded?",0.9008377194404602
gq169i,"What kind of problem?: Other

Describe your issue: I was charged on my credit card, however I have not connected my credit card info nor am I subscribed to Canva pro. I am very confused as to how this occurred and I would like my money back I cannot afford to pay this at the moment.",0.8880034685134888
nosny8,"What kind of problem?: Other

Describe your issue: Yesterday February 5th I cancelled my subscription, since I had a free trial. But no confirmation email  was sent. Today I see I got charged with the whole amount. Please put the charge or I will have to dispute it with the credit card. 

Thank you.",0.88520348072052
ovmqnx,What kind of problem ?: Another describe the problem: I immediately ask to delete my credit card information! You have been charging me for two months on CANVA PRO without my knowledge. I demand a refund for the money taken without my knowledge !!!! I can not disengage alone. Requires to receive a refund of the money collected for CANVA PRO services in the last two months.,0.8833100199699402
65ocg1,"What kind of problem?: Other

Describe your issue: Hi, I received a charge on my credit card for a trial I was pretty sure I didn't actually start. In any event I should have received an e-mail stating my trial was expiring before being billed.  I have canceled the subscription and would like a refund on this month's billing, as  I didnt even use any of the services during this period. Thank you",0.8810389637947083
9y16d0,"What kind of problem?: Other

Describe your issue: Hi, I tried CANVA pro for a month then cancelled my subscription and still received a charge on my credit card.",0.8709877133369446
n9duwj,"What kind of problem?: Other

Describe your issue: I did not sign up for a subscription for this account yet I'm seeing charges on my card. I need this cancelled and refunded assp. I've contacted u many times. 
Recurring Withdrawal Bill Payment - #<NUMBER>/CANVA* <NUMBER>HTTPSCANVA.CO DE Card 0761",0.8640079498291016
xhgn57,"What kind of problem?: Other

Describe your issue: I forgot to cancel the subscription before free trial period and I received message about deduction on credit card from my credit card company. Could you please assist to refund the payment, thank you!!",0.8582049012184143
