feedback_id,examples,confidence
24tms1,"What kind of problem?: Other

Describe your issue: Hi I recently signed up to canva just to try it out iv had a busy month and ddnt remember to cancel the subscription I’m not working due to the pandemic and can’t afford this subscription , as I haven’t used it I’d like my money back and the subscription stopped ASAP",0.9616634845733643
9q5csr,"What kind of problem?: Other

Describe your issue: Pleas can you stop taking money out of my bank - I do not give permission for this . I have not signed up to a premium service and I would like all of the money you have taken without my permission returned to me. I have never used this service",0.9312448501586914
gkqu3n,"Refund request reason: I do not use Canva Pro program any more. 
I thought that my subscriptions is stopped, because I did not see it in Apple account, 
But i did not check in the Canva account. 
Funds were just taken from CC. Please do a refund. 
I stopped all subscriptions. 
Thank you. 

Номер счета: <NUMBER>",0.9290530681610107
7rwv2o,"Invoice No.: <NUMBER>

Refund request reason: I keep taking my PayPal off and it keeps adding it back. I want service to cease and I want all my money back from December, Jan.. and I want CHARGES TO STOP!!!!!!",0.8806788921356201
04ua0y,What is your problem with ?: Other Describe the problem .: I ask for a refund for the renewal of the tariff. I have not used your application and I want to stop my subscription,0.8788880705833435
ujiedc,"What kind of problem?: Other

Describe your issue: I had cancelled my subscription in December but  my credit card is  debited this month. I need refund of my fee as i have stopped using this app",0.8741813898086548
g7kg6a,Invoice number: <NUMBER>Refund request reason: I will not use CANVA pro because I have stopped working and do not need this application. Could you refund my subscription please? Not even 1 day has passed.,0.8573328256607056
37renv,What is your problem with ?: Other Describe the problem .: Please cancel my subscription and stop withdrawing money from my card without my consent !!,0.854180097579956
g0uecy,"What kind of problem?: Other

Describe your issue: We were billed & never gave you guys permission to do so - we want to be refunded - we want this to stop immediately",0.852810800075531
u11y0n,"What kind of problem?: Other

Describe your issue: I want to stop this app and I need my money refunded back to my account. At least 2 charges this month was taken out my account and my account will overdraft",0.8479674458503723
9y9hfk,"What kind of problem?: Other

Describe your issue: I just received notice I am going to be charged for a subscription I don’t want. I signed up for the trial but didn’t use it enough to warrant a subscription. How do I stop this?!",0.840941309928894
9wkrco,"Invoice No.: <NUMBER>

Refund request reason: I have cancelled this subscription 3 or 4 times, and it is still being charged on my account. I do not want this. I did not sign up for it. Please stop charging my card for it.",0.8397932052612305
9uijjl,"What kind of problem?: Other

Describe your issue: I have cancelled my subscription already but it still charges my card. Last December and just yesterday. How can I stop this please?",0.8294971585273743
oet09q,"What kind of problem?: Other

Describe your issue: I already canceled my membership and received a refund and I STILL CONTINUE TO GET BILLED PLEASE STOP BILLING ME!!!!!!!!",0.8288393616676331
w92bsd,"Jaki rodzaj problemu zgłaszasz?: Inne

Opisz problem: I forgot to stop the next month of canva pro. I  used it by 1 free month. I send you my ask for stopping this product without charging me. I would be very grateful for return of money.",0.8234602808952332
