feedback_id,examples,confidence
vdawbk,"Invoice No.: <NUMBER>

Refund request reason: Was unaware of auto renewal, don’t use canva enough, the money. Perfect to use free version, Please refund immediately, this has overdrawn my account.",0.9144682288169861
wi3din,"Invoice No.: <NUMBER>

Refund request reason: I was unaware this was set up to auto renew. I no longer use this service and would like a refund",0.9116915464401245
0417ha,"What kind of problem?: Other

Describe your issue: Hello, 

Please refund me for the canva pro subscription I only wanted to do the free trial I was unaware that I will be charged. Please refund my money this is for account: <EMAIL> thank you",0.9068632125854492
nwk8p5,"Invoice No.: <NUMBER>

Refund request reason: Hi, I do not want to continue the use of my Canva Pro. I was unaware that it automatically subscribed me for the pro account.  I’d like to please be refunded and i understand that my subscription will be cancelled.",0.9042820930480957
1bg1jb,"Invoice No.: <NUMBER>

Refund request reason: I was unaware it was going to charge me for a year!!! Please refund. I do not have the money right now. I never use this account! I wanted to try the free trial and it ended up billing me! Please help",0.9031715989112854
7o06ym,"Invoice No.: <NUMBER>

Refund request reason: My daughter asked to try this service as a free trial. I have been very ill and was unaware that there was a automatic renewal subscription. I got the notice last evening and was unable to cancel it in time before I was charged. Is there any way to resolve this issue. It looks like a great company, but no one in our home will use it and with being sick, now I simply can't afford the necessary costs. Thank you. Please call if need be... <NUMBER>. Thanks.",0.8588278889656067
q6q0im,"Invoice No.: <NUMBER>

Refund request reason: I was unaware I had selected a Canva Pro option. I was most likely taking advantage of a free trial. I cannot afford, nor do I utilize Canva enough, a subscription I have to pay for.  Thank you so much.",0.8465800881385803
55p6lw,"Invoice No.: <NUMBER>

Refund request reason: Sorry I was unaware I had not cancelled my subscription.",0.8151386380195618
3rbjfa,"Invoice No.: <NUMBER>

Refund request reason: Please refund this charge asap - I was unaware I had subscribed to this service and have never used it.",0.813470721244812
me68tl,"Invoice No.: <NUMBER>

Refund request reason: I was unaware I had a subscription to Canva. I haven't used the service since the charge. Please refund and cancel my subscription.

Thanks",0.8126314878463745
o6w8bf,"Invoice no.: <NUMBER>

Refund request reason: I was unaware that i have a subscription.  I wasn't notified thet i am going to be charged today. I want the refund and i have already canceled the subscription today.",0.7975497245788574
it0crm,"Invoice No.: <NUMBER>

Refund request reason: I believe I deserve a refund as I didn't use Canva but one time and I was unaware that it was going to charge me. I don't want the subscription for this month because I do not use it. I don't think I should be charged due to the lack of using the website and being unaware of the payment. Thanks.",0.792864978313446
sutd7y,"Invoice No.: <NUMBER>

Refund request reason: I was unaware that I was signing up for a membership, my university recommended I use you guys and that it was free. I cannot afford this charge please refund me the full amount. I thought by signing in with my school account it would be free. Please please refund me I do not have the funds in my account.",0.7919152975082397
eouvyq,"Invoice No.: <NUMBER>

Refund request reason: I was unaware this was being charged to me and I do not remember signing up for this service. Please refund me and cancel this service made to my account.",0.7908998131752014
nijo8x,"Invoice No.: <NUMBER>

Refund request reason: Hello, I was unaware that I was subscribed to the monthly Canva Pro Trial, It automatically newed today 2/4/21 and I would like a refund please. I went ahead and cancelled my subscription but It seems like it was already processed for the month.",0.7828820943832397
u645js,"Invoice No.: <NUMBER>

Refund request reason: I was unaware of these charges and I did not sign up for canva pro. Please refund my account. Thank you.",0.770973801612854
e18u20,"Invoice No.: <NUMBER>

Refund request reason: Hello, I was unaware I was on the billing plan - I have not used this service and would like you to refund the charged amount as soon as possible. And please cancel my subscription as well.",0.7469081282615662
40ph4d,"Invoice No.: <NUMBER>

Refund request reason: I was unaware i was subscribed to Canva. I’ve recently been out of work due to the pandemic and this charge caused my account to be over drawn. Please cancel subscription and refund the charge.",0.7381576299667358
qdn1hc,"Invoice No.: <NUMBER>

Refund request reason: I have never used these services. I was unaware of the subscription. I was able to have one refunded. here is submittal for remaining three. Thanks.",0.7380828857421875
ai2ihr,"Invoice No.: <NUMBER>

Refund request reason: Want to discontinue subscription. I was unaware I was subscribed and was going to be charged.",0.7232076525688171
h9sg0o,"Invoice no.: <NUMBER>

Refund request reason: I was unaware of the subscription and I would like to cancel the membership and get refund.",0.7088945508003235
1f9b2m,"Invoice No.: <NUMBER>

Refund request reason: I only used Canva one time and didn't realize it was going to charge me. I don't feel that I should be charged as I didn't use the website as well as I was unaware that it would charge me. I don't want to have the subscription this month either as I will not use it so I feel I deserve a refund.",0.7007027268409729
pce96e,"Invoice No.: <NUMBER>

Refund request reason: Hi, I was unaware this was automatically renewing. Please could you cancel my subscription and refund the most recent payment? Thank you.",0.6956555247306824
jd11ui,What do you need help with?: I want to cancel my account and receive a refund for charges that I was unaware of,0.6837421655654907
5bd0t4,"Invoice No.: <NUMBER>

Refund request reason: Hello,
I was unaware of this charge. I had canceled the subscription before. I kindly ask for a refund. 
Thank you.",0.6770833730697632
3admiq,"Invoice no.: <NUMBER>

Refund request reason: Did not use canva for this term. Was unaware of the renewal",0.6667155027389526
fjx79n,"Invoice No.: <NUMBER>

Refund request reason: I was unaware that my canva pro account would renew itself, and I did not want to pay for another month.",0.659404456615448
nlo2nx,"Invoice No.: <NUMBER>

Refund request reason: I was unable to get into my paypal account and was unaware i was signed up for automatic charges. I would like to get a refund for all the charges if possible.",0.6579869389533997
6cpcre,"Invoice no.: <NUMBER>

Refund request reason: Hello, I used the free trial and found it somewhat useful but not so much that I will use it often enough to warrant the monthly payment, however it has automatically charged me which I was unaware of, I would appreciate the refund massively as I am a student and do not receive much money anyway.
Thanks for your help and have a great Sunday! 
Morgan McMaster",0.6520478129386902
