feedback_id,examples,confidence
hp1hus,"Invoice No.: <NUMBER>

Refund request reason: Covid times have been rough. I won’t be using canva pro at all and really can’t afford the payment that just came out of my account. I am only a couple days past my free trial. Please can I have my money back and have my subscription immediately cancelled? I hope to use canva pro in the future when work picks up and my finances allow it.",0.9784328937530518
fq0r58,"Invoice No.: <NUMBER>

Refund request reason: Hello. I forgot to cancel my canva pro trial subscription before it automatically renewed. I saw it came out of my account today, so I canceled it right away. Is there any way I can get my money back for this as I did not use Canva since it charged me?",0.9588136672973633
l2uvrm,"Invoice No.: <NUMBER>

Refund request reason: I barely us canva and I am not able to afford the Canva pro, on several reasons, so could you guys please put the money back into my account today, thank you so much.",0.9541372656822205
8t2oek,"Invoice no.: <NUMBER>

Refund request reason: Hello, I was testing Canva Pro out and realised that it's not fit for purpose for what I need it for. Therefore, I actually have no use for this product right now. However, I'd like to sign up to Canva Pro in the future, just not right now. Could I please have this refunded? I completely forgot to cancel the subscription before the 30 day trial ended. Thanks so much",0.9501631855964661
9554sc,"Invoice No.: <NUMBER>

Refund request reason: Hey, last year I wanted to try Canva Pro but forgot to cancel the subscription to avoid charges and now it charged me money, im not even using Canva Pro anymore, can i get a refund for the subscription that accidentally charged me? I just cancelled the subscription because i got email that it charged me, but i want my money back. Is this possible?
I believe you can get my paypal information from my profile. 

Cheers.",0.9496306777000427
8vv3if,"Invoice No.: <NUMBER>

Refund request reason: I was trying the free trail of the Canva Pro but I have not use canvas in a few weeks and I was not planning on staying on the Pro subscription and I did not have any notifications that the free trial last day was coming up. I just saw a charge on my bank account and I immediately cancelled my subscription because I will not be keeping it. I am a college student and I cannot afford to pay for something that I will not use. I would appreciate if a refund could be processed for me so I can get the $12.95 back since I have no interest in subscribing or using the Canva Pro. I would really appreciate if I can get help and get a refund for that amount and the subscription for the month can also be cancelled. Please and thank you for your help.",0.9325258135795593
rn8k6m,"Invoice no.: <NUMBER>

Refund request reason: Done a free trial on Canva that I used once and a whole years payments came out, my account is now overdraft and I can’t afford it, I have cancelled the subscription but I doesn’t give me a refund and says it’s available until next year which I won’t even use, please refund me the full amount as I don’t want the pro version. Thank you.",0.9317982792854309
vn1t3d,"Invoice No.: <NUMBER>

Refund request reason: Hi, I recently recieved an email saying I signed up for Canva Pro, and that my account was charged $119. I never signed up for Canva Pro. I use your website all the time, but have no use for the Pro version so I would like for my subscription to be cancelled, but also to recieve a refund. I am only 15 years old, so $119 is a lot for me to lose. Please get back to me as soon as possible. Thank you.",0.9214707612991333
uq9qjn,"Invoice No.: <NUMBER>

Refund request reason: Hi there! I’m not sure why I received this charge. I really don’t believe I signed up for the Canva pro trial as I used to have Canva pro for many months prior before I had to cancel when I was laid off. Could I be refunded? Thanks!",0.8981569409370422
iqws7g,"Invoice No.: <NUMBER>

Refund request reason: Hello, I turned on canva pro to see one feature work. I have not read that the money will be automatically withdrawn from the account after the trial period. I really like it, but I use canva very rarely now. I don't need the premium version. That's a lot of money for me. I want to ask you to opt out of canva pro, please give me a refund. I'm so sorry :(",0.8925419449806213
rowjur,"Invoice No.: <NUMBER>

Refund request reason: I didn't cancel my subscription on time. I will not be needing Canva Pro for any future projects. I cancelled my subscription and hope I can get a refund back. Thank you.",0.8884143233299255
