feedback_id,examples,confidence
96q0gc,"What kind of problem?: Other

Describe your issue: Website design. How do I add a contact form that will send me an email?",0.8861201405525208
urlkmd,"What kind of problem?: Other

Describe your issue: My account not open in computer website please check and solve problems.",0.8582136034965515
qpybnf,"What kind of problem?: Other

Describe your issue: website information",0.794096827507019
3n6yds,"Describe your issue: why is Canva now like this different from before, before you can choose what mode. now it gets weird like the website is not a very bad application I don't like

What kind of problem?: Other",0.651123046875
wl1yx7,"What kind of problem?: Other

Describe your issue: I don't get this fucking website!!",0.6156460046768188
ledd20,"What kind of problem?: Other

Describe your issue: If I use your template in website, Will website work if my account is not active with you",0.6020671129226685
pnrph3,"What kind of problem?: Other

Describe your issue: I have have a foods and drinks menu files . I would like to make a clickable in website. Pls guide . Thank you.",0.5975289940834045
2ixe3d,"What kind of problem?: Other

Describe your issue: Hi, Dear
The canva very very good 
i would Like Create website and Buy <NAME> 
How can i do that ?",0.5941227674484253
6dwtog,"What kind of problem?: Other

Describe your issue: Cannot access <URL> in any browser, says there is a security issue with your website",0.5881667733192444
edy8uf,"What kind of problem?: Other

Describe your issue: Really starting to get frustrated as this is my 3rd time sending this message and no one seems to be getting back to me. If I create a website template on canva and click to launch the website, does this launch a full functioning website that supports payments? I really hope someone will get back to me on this as I am considering paying for canva pro but if there is a lack of customer service I am not willing to spend my money",0.5375717878341675
f2nw8n,"What kind of problem?: Sharing

Describe your issue: Hello. I have previously added Canva embeds into my Wordpress website and they worked beautifully. They have now stopped working. This is very bad for my website and business. Can I know whether this will work again or if I will have to find a different solution?
Thank you.",0.506192147731781
1bspe9,"Describe your issue: Hello. I never made an account. I don’t even know what this website is for I am very confused but I was billed for a subscription. 

What kind of problem?: Other",0.5016232132911682
04dy7d,"What kind of problem?: Other

Describe your issue: Im working at IT-Relation and one of our customers have trouble accessing <URL> from their network.
I would like to know which port your website is running on, and if you have blocked their IP address which is: 185.40.46.x",0.49324432015419006
v5fml8,"What kind of problem?: Other

Describe your issue: is the website down today?",0.4391489326953888
sjwy3k,"Describe your issue: Your programe is great, DON'T start forcing us to choose. We know what websites are up to. They want to come for those who don't want to go down with the popular opinion. No more censor. Enough. 

What kind of problem?: Other",0.42588216066360474
nvoerq,"What kind of problem?: Other

Describe your issue: Website keeps crashing!!!!!!",0.42432335019111633
lcmt09,"What kind of problem?: Other

Describe your issue: Hello! Is there an issue with the website right now? There is quite a delay in editing posts in canva",0.4147171378135681
jtfmg2,"What kind of problem?: Other

Describe your issue: cannot click ""open website"" <URL>",0.4068548381328583
pueawk,"What kind of problem?: Sharing

Describe your issue: hi team. I am a Canva pro subscriber. I am currently paying somebody to come up with a Financial planning website for me. I have selected some photos i like. Can i use them on an external website ie one not made by canva.",0.39975395798683167
kyicv9,"What kind of problem?: Other

Describe your issue: Hello, I created a Canva website. When someone clicks on any of the links on my website it gives them a message letting them know that they are about to leave Canva and visit an external website. Is there a way to turn off this notification to people that are viewing my page, so that it looks more professional? I'm afraid I'm going to have to recreate my website in Squarespace. 

Thanks for your help!",0.3931345045566559
sl6314,"What is the type of problem ?: Other Describe the problem: I cannot ""open website"" when selecting the website option.",0.37735915184020996
0yvt0h,"What kind of problem?: Other

Describe your issue: I'm using the mobile-first website and trying to open the website but won't let me select open website for some reason.",0.3657079339027405
264q8v,What kind of problem ?: Otherwise Describe your problem: On the website I want a domain name and a special name for it,0.36061617732048035
s35kyx,"What kind of problem?: Other

Describe your issue: My account will not let me do website options",0.3459666967391968
y6hdsc,"What kind of problem?: Other

Describe your issue: Website option not working for presentations",0.3310537040233612
8p0hso,"What kind of problem?: Other

Describe your issue: The create a website function is not working.  I am not able to create a website.",0.3141489624977112
hma4cq,"Describe your issue: I reported an issue last week about the links to my website in my Canva design for my first Facebook post not working ....haven't heard anything back... can you please help so I can launch my website? Thank you, Cat Smit

What kind of problem?: Other",0.2753029763698578
2pdxdi,"What kind of problem?: Other

Describe your issue: How can I change de name of my Website",0.25888001918792725
dd7tic,"What kind of problem?: Other

Describe your issue: this website is dog shit",0.2476888746023178
9u9aeu,"What kind of problem?: Other

Describe your issue: App and website are not syncing",0.22972068190574646
hclfsk,"What kind of problem?: Other

Describe your issue: I am new and looking around.
I notice you have a website option, but there is zero information about what is included, so I am trying to find out before proceeding.
for example, how do you compare to <NAME>?
do you host the website too? how much per month, or year, do you charge?
do you have apps, such as chat, payment facilities, etc, that can be included, the same as in a <NAME> setup?
Can you point me to full information about your website building area please. A little confused if i should build a website with you or with <NAME>. Just no information on your site about your website building facilities.
Thanks for your help.",0.20596033334732056
