feedback_id,examples,confidence
bv03ft,"What do you need help with?: i want to cancel our account. 
i've been trying to reach you for several months... 
please call me at 210.633.7340",0.9665898680686951
kejv9f,"What kind of problem?: Other

Describe your issue: I want to cancel. Please call me.",0.9602004885673523
x5ql10,"What kind of problem?: Other

Describe your issue: I have cancelled my subscription but you’re trying to charge me 
Please can someone call me on <NUMBER>",0.9260541796684265
o412xh,"Describe the issue: I need to cancel this membership, I never authorized this. Please call me <NUMBER>",0.9017773270606995
ejrq8q,"What kind of problem?: Other

Describe your issue: CANCEL MONTHLY BILLING.",0.875295877456665
ncuwx0,"What kind of problem?: Other

Describe your issue: CAncelling account",0.8725259304046631
s1gdw3,"What kind of problem?: Other

Describe your issue: I have tried on numerous occasions to cancel my subscription.  I followed the instructions laid out and my account is still being charged.  I want to cancel my account and have these charges revesed.  Can I talk to a representative who can walk me through the process?",0.78575199842453
4yju9p,"Describe your issue: I've already sent in a request but haven't heard back. I am on this group account and want to STAY ON this one that is PRO. BUT, I have my own account that I've been trying to cancel since I am on 2 now. Can I please talk to someone? Thank you.

What kind of problem?: Other",0.7853732705116272
hp91xj,"What kind of problem?: Other

Describe your issue: CANCEL THIS NOW OR I'M REPORTING YOUR ORGANISATION!!!!!",0.7712333798408508
72aqra,"What kind of problem?: Other

Describe your issue: CANCEL THIS I DID NOT REQUEST THIS",0.7287910580635071
b0vpdy,"What kind of problem?: Other

Describe your issue: IT WILL NOT LET ME CANCEL MY SUBSCRIPTION !",0.6354868412017822
hob3yu,"Describe your issue: I SOMEHOW HAD TWO SUBSCRIPTIONS ONE ON <EMAIL> AND ONE ON <EMAIL>  MAKE SURE BOTH ARE CANCELLED SO THAT I AM NOT <NAME> TWICE. SEND WRITTEN CONFIRMATION
 OF THE CANCELLATION. SUSAN DE LA <NAME>

What kind of problem?: Other",0.627986490726471
k3a4ta,"What kind of problem?: Other

Describe your issue: I have been trying for over an hour both on my phone and my laptop to cancel my automatically renewing subscription. Both the laptop and phone stall at the ""opening ITunes store"" stage, and through the app store it will not let me cancel. HELP NOW",0.6013153791427612
bdd3t3,"What kind of problem?: Other

Describe your issue: You are taking money from my account without my permission!!!! Please cancel my account!!!!",0.551975667476654
yjh0e2,"What kind of problem?: Other

Describe your issue: MY ACCOUNT WAS NOPT SUPPOSED TO BE BILLED FOR TEH SUBSCRIPTION, PLEASE CANCEL THANK YOU",0.5434317588806152
xwig4h,"What kind of problem?: Other

Describe your issue: I DO NOT WANT THE SUBSCRIPTION AT THIS TIME.  CANCEL AND DO NOT CHARGE MY CARD.  THANK YOU.",0.5347211360931396
ws6il9,"What kind of problem?: Other

Describe your issue: Need to cancel my subscription with lack of funds. can't work out how to do it. not gret with computers",0.5344932079315186
jpmwl4,"What kind of problem?: Other

Describe your issue: Hi,

I tried to cancel my free trial before being charged and it said my account didn't exist. I tried contacting several times about this but didn't not get any reply. I have now been charged the £100 which is totally unfair as I tried to cancel way in time and my whole account with designs I made have gone. Please can you help? My contact number is <NUMBER>",0.5045450925827026
a9oyxa,"What kind of problem?: Other

Describe your issue: Could you please cancel my Canva pro subscription/trial? Thank you",0.5036607980728149
t1yo5l,"What kind of problem?: Other

Describe your issue: I would
Like to cancel my subscription.  I can’t find my account to do so on the home page. Please cancel my account for me .  Thank you",0.4992762506008148
owsktt,"What kind of problem?: Other

Describe your issue: I had ask for 3 times to cancel my subscription. Today (01/24/21 your company charge me one more time. CANCEL MY SUBSCRIPTION IMMEDIATELY .. ",0.49398842453956604
qoqf00,"What kind of problem?: Other

Describe your issue: I canceled this a long time ago... but keep getting billed for it.   Anyway way I can get a credit for all of this it's been charging?   And please cancel.  Thanks",0.49086329340934753
b4um2o,"What kind of problem?: Other

Describe your issue: I want to cancel my subscription!!! Why do you not give me the option to???",0.48931950330734253
8hsjwa,"What kind of problem?: Other

Describe your issue: I’m being billed for an account I have canceled.",0.4843994081020355
gc2v71,What do you need help with?: I sent a message asking a question about changing the credit card that was being used on my account and my account was canceled. Cancelling my account was not requested nor mentioned in my email. I find it insane that you can't speak with someone at Canva when something like this happens. Please restore my account along with the free team option that I had.,0.4703076183795929
r5cnyu,"What kind of problem?: Other

Describe your issue: Hello, I would like to know why was my PRO account canceled. Thank you. <NAME>",0.46868810057640076
yon7fp,"What kind of problem?: Other

Describe your issue: I have been trying to cancel a Canva subscription and it is not on my android phone not can I find it on the Play Store/ I keep coming online to cancel and cannot figure out kow to get this done. Will someone p'ease help me",0.46748921275138855
svqhtj,"What kind of problem?: Other

Describe your issue: hello where do I cancel my subscription at??",0.46723872423171997
xrnrca,"What kind of problem?: Other

Describe your issue: I want to cancel my account/subscription and I cannot figure out how to do it.",0.46484604477882385
ub4spq,"What kind of problem?: Other

Describe your issue: I want to CANCEL my subscription.",0.4628235399723053
ky61le,"What kind of problem?: Other

Describe your issue: Cancel please. Too difficult to use.",0.4583502411842346
