feedback_id,examples,confidence
nf272g,"Describe your issue: I would like to speak with Customer Service about editing my logo etc


What kind of problem?: Other",0.9795712232589722
rrt45b,"What do you need help with ?: Dear Sir or Madam, I can log in, but I cannot call up or edit any of my templates. The screen stays blank. I ask for short-term feedback. Kind regards, <NAME>",0.8914650678634644
uamjvm,"What kind of problem?: Other

Describe your issue: can seem to edit a carousel template and i am on a pro account",0.8392844796180725
g54qs9,"What kind of problem?: Other

Describe your issue: Ridiculous that I can't contact anyone for HELP!  Need Help my Tierra Band Design 1/20 cannot be edited!",0.82654869556427
1ihs3o,"What kind of problem?: Other

Describe your issue: How can I get off my user name off of an image i am editing. It has my user name in yellow and I would like it to not be on the image. Thank you",0.7071640491485596
bpuvxv,"What kind of problem?: Other

Describe your issue: UNABLE TO EDIT POSTER",0.6015560030937195
2b0u49,"What kind of problem?: Other

Describe your issue: IT KEEPS CONNECTING, I CANNOT EDIT MY DESIGN AT ALL. PLEASE FIX THIS!",0.5670030117034912
0q89j7,"What kind of problem?: Other

Describe your issue: HOW DO I EDIT MY FLYER THANKS",0.5472401976585388
gpbopg,"What kind of problem?: Other

Describe your issue: I cant edit",0.5357856154441833
co77md,What kind of problem ?: Other Describe your problem: edit run time,0.4924652576446533
jwgxwo,"What kind of problem?: Other

Describe your issue: I cannot seem to edit my bar chart in terms of spacing between the bars",0.4875059127807617
wtvdjh,What do you need help with?: Help me. I can't edit my projects on my phone anymore,0.4658069908618927
kqc02d,"Describe your issue: i want my past edit 

What kind of problem?: Other",0.4584923982620239
uq5bfr,"What kind of problem?: Other

Describe your issue: It keeps locking me from editing due to ""connecting"". but I have been on several wifi's and its strong.",0.4297201335430145
ma9s3i,"What kind of problem?: Other

Describe your issue: I am not able to edit anything. Every time I click on something a yellow box surrounds it that has my username on it but it will not allow me to make edits. I confirmed that I am not signed into my account on any other devices yet I am still unable to make changes.",0.42915400862693787
q08iyn,"What kind of problem?: Other

Describe your issue: I can’t make any edits without the app drastically slowing down and glitching.",0.42487165331840515
fignry,What do you need help with?: how can is hare can i edit???,0.41374897956848145
hxe82r,"Describe your issue: WHEN I GO TO THE BACK PAGE OF MY BOOK, THE PRINT IS SO SMALL I CANNOT READ IT.  WHEN I ENLARGE IT, I CANNOT EDIT THE VERBIAGE.  A LITTLE BLUE CIRCLE ALSO POPS UP.  I DON'T KNOW HOW TO GET RID OF THAT, NOR CAN I EDIT MY BOOK COVER.  AND.....I CAN'T GET THE SCREEN SHOTS TO ATTACH.

What kind of problem?: Other",0.407123863697052
hbwwu6,"What kind of problem?: Other

Describe your issue: doesn't let me edit",0.40518099069595337
82jolh,"What kind of problem?: Other

Describe your issue: I cannot edit a post with my cell phone. I get the message that I need the latest version of the app for that. But it is already updated and I still can't go to the design to edit it.",0.4019997715950012
1x50qi,"What kind of problem?: Other

Describe your issue: I am logged in. When I choose to edit it does not recognize my canva pro subscription",0.3962148129940033
isa9r0,"What kind of problem?: Other

Describe your issue: Can you tell me if we have the Canva Pro edition as I thought that is what we paid for. The Account is <NAME>.",0.38073238730430603
qpf918,"What kind of problem?: Other

Describe your issue: editing",0.3806305229663849
bysxr3,"What type of problem is it ?: Others Describe the problem: The editing from the cell phone changed a lot. It is too uncomfortable, it falls out of place all the time and is not pleasant to look at. Change it again, please. If it continues like this I will not edit in canva again",0.38061296939849854
uu319h,"What kind of problem?: Other

Describe your issue: I can't edit past drafts",0.35467419028282166
14ge6i,"What kind of problem?: Other

Describe your issue: i cant edit using the app on my pc",0.3541536033153534
oxq1vd,"What is the type of problem ?: Other Describe the problem: Back edition, like the beginning and I am not finding the given name",0.3491458594799042
2lp8j1,"What kind of problem?: Other

Describe your issue: Hi, what happens with editing at Canva application? 
A lot of issues now",0.34671950340270996
4i889r,"What kind of problem?: Other

Describe your issue: unable to edit within resume",0.331800252199173
qcowya,"What kind of problem?: Other

Describe your issue: Really hard to edit infographics",0.3111584186553955
9atmap,"What kind of problem?: Other

Describe your issue: I cannot edit canva and its appear blank interface",0.2956236004829407
4r6ugf,"What kind of problem?: Other

Describe your issue: edit my previous resume",0.29550671577453613
3ckqjw,How can we help you ?: I can't edit.,0.2920537292957306
iad49u,"What is the type of problem ?: Other Describe the problem: How do I edit, make a correction to my CV?",0.2798571288585663
22a34j,"What kind of problem?: Other

Describe your issue: design editer not working in widows pc",0.27624836564064026
4xbyyb,"What kind of problem?: Other

Describe your issue: I would like to use a template from my phone storage ... i.e editing a flyer on canva but I don't see an option to import images to edit on the App",0.27008476853370667
32lyxk,"What kind of problem?: Other

Describe your issue: Email, you have <NAME> and that is not correct and I tried to edit which will not let me do it? How do I?",0.2406216561794281
xbveie,"What kind of problem?: Other

Describe your issue: I cannot edit my infographic HELP!",0.23864783346652985
pq3ko3,"What kind of problem?: Other

Describe your issue: how can i see edit history on slides?",0.2246437966823578
pa1q63,"What kind of problem?: Other

Describe your issue: I pressed a template, but I can not see it or edit it when it opens.",0.19894786179065704
n49f9b,How can we help you ?: I can't do edits,0.15815100073814392
0sut9d,What kind of problem are you reporting ?: Other Describe the problem: Unable to edit templates !!!!!!!!!!!!!! Why !!!!!!!!!!!!!,0.15043410658836365
