feedback_id,examples,confidence
0p6k8d,"What kind of problem?: Other

Describe your issue: I WANT TO DESIGN FOR T SHIRTS. DO YOU PROVIDE THE T SHIRTS AS WELL?",0.6880640983581543
kn0m6a,"What kind of problem?: Other

Describe your issue: I want to know what I am getting in lite plan.",0.6604928970336914
kpu6ut,"What kind of problem?: Other

Describe your issue: Is it possible to autofill docs in Canva from a picklist or database?

I am a private chef and want to create a beautiful custom menu to present to my clients, but don't want to have to type and format each time.",0.6167227029800415
x2jyd0,Describe the problem: I WANT TO SEE MY DESIGNS What type of problem is it ?: Others,0.5799065232276917
jpy5w6,What is the type of problem ?: Other Describe the problem: I DID A DESIGN AND APPEARED PUBLISHED. WOULD YOU LIKE TO KNOW IF THE INFORMATION THAT IS CONFIDENTIAL WAS DISCLOSED ON THE PLATFORM ??? LOOK FOR CONTACT ASAP ... ATT STEFÃNIA,0.554660975933075
3qg9y2,"What kind of problem?: Other

Describe your issue: I wanted to understand the billing amount, my plan and other relevant details.

Please treat this as urgent",0.5427911877632141
e5xire,"What type of problem is it ?: Others Describe the problem: IN CREATE DESIGN, THE OPTIONS THAT ARE TO CHOOSE FROM FACEBOOK DO NOT FIT THE CURRENT SIZE USED FACEBOOK",0.49226945638656616
c16wg6,"What type of problem ?: Other Describe your problem: Hello, I have a problem with the tickets, in particular the ""frame stickers"". Each time I insert one in my design, it is partially cut and this applies to all my creations. This is not the case for the other team members. Can you help me please? Thank you",0.4528348445892334
j7rn13,"What do you need help with ?: Hi! After trying a free version, I have found that I do not want to become a customer. I want the annual subscription that starts automatically on January 11, 2021 to be deleted. vh Magnus J. Grimnes mjg.gitarist (at) gmail.com",0.4450348913669586
4jnvvt,"What kind of problem? : Other description of your question: I would like to ask about the current buy-one-get-four activities of the professional version. If family members want to use it together, will the content that I and my family individually design be stored separately? Or can they log in to their account? How about modifying my design?",0.438037246465683
rtb3jd,What type of problem is it ?: Other Describe the problem: I DO NOT APPEAR ALL THE DESIGNS THAT YOU CREATE,0.4126437306404114
md4m8p,What is the type of problem ?: Other Describe the problem: I wanted to know the size of this tag,0.39451727271080017
yjhe65,"What kind of problem is it ?: Other Describe the problem: Hello..I am trying to create a children's notebook. On the 3rd page I want (and for the rest that will follow) I want to enter little squares so that at the end a math notebook comes out. My question is: where do I find those little squares? Could anyone help me, please ?? Thank you ..",0.38717713952064514
y1wskr,"What type of problem?: Other Describe your problem: Hello, I would like to have access to my work but it is impossible, I do not have access to any tab once the design has been chosen. I also cannot take a screenshot. Because for that it is necessary to put on one of my creations and it is suddenly impossible for me to speak to you. Can you put an option so that we can send you a screenshot. Or an email address. Can you help me, best regards, MM Henry",0.3776549696922302
epjmwt,"What kind of problem? : Other describe your question: I want to make a banner, is there a size limit?",0.34282195568084717
3vfclw,What do you need help with?: I want to either leave or choose a cheaper plan,0.3201046586036682
x7bho5,What type of problem is it ?: Others Describe the problem: I HAVE CREATED THREE INFOGRAPHS AND I WANT TO GET THEM TOGETHER ON A POSTER NEXT TO THE OTHER ON THE SAME POSTER BUT I DON'T KNOW HOW TO DO IT,0.30997753143310547
lvy4oh,What type of problem is it ?: Other Describe the problem: Thank you for such an excellent application! Thanks for helping so many people who have no design software experience. Cheers,0.3079909384250641
o8seor,"What type of problem is it ?: Others Describe the problem: It is a wonderful, creative, young, nostalgic app, etc. It depends on oneself. ..and that possibility is not offered much ... I want to continue learning ... Thanks Canva !!!",0.30369845032691956
igejgx,"Describe your issue: please I need the design I used 4 days ago can I get it back :( I typed my information

What kind of problem?: Other",0.30059847235679626
aauvuu,What is the type of problem ?: Other Describe the problem: I WANT MY DESIGNS BACK PLEASE,0.291453093290329
4obq6e,"What type of problem?: Backup Describe your problem: Hello, I am a student and I use canva very often to carry out various projects ... I have never had a problem until now since this morning I logged on to Canva I had all my designs, tonight I have nothing left, neither in the trash ... Can you fix my problem? Thank you",0.27834415435791016
ns0y3j,"What type of problem?: Backup Describe your problem: Hello, My latest design is no longer able to register. Could you help me ? RIchard Leibovici",0.2775132656097412
q61ni5,What is the type of problem ?: Other Describe the problem: HAVE YOU DELETED MY DESIGNS ALL THAT HAPPENED ?????,0.26652079820632935
myv8ba,"What problem are you having?: Hello, I wanted to take your pro plan at 107 € / year for 1 to 5 users. But when I want to try it out, it doesn't give me a choice, I can only take the 8-user formula. What should I do ? Sincerely, <NAME>",0.2562219500541687
1o9b3k,How can we help you ?: I don't want to be part of canva anymore,0.2420548051595688
eid4vv,What kind of problem ?: Other Please describe your problem: I want to withdraw from my voluntary registration. I await an answer. thanks,0.23337598145008087
rdq0fn,"Waarbij heb je hulp nodig?: Hi. I have been trying to contact your support team for over 3 months now. Such a terrible customer experience. I want to retrieve all the designs that I accidentally deleted before closing this PRO account. Please HELP ME! I have another paid plan with <EMAIL> which is where we could store the designs. I've already went through the steps of sending you screenshots, designs and everything multiple times and get ZERO response after that. Please please help!? Thank you, <NAME>",0.21448871493339539
95ph9s,What type of problem?: Other Describe your problem: I cannot follow the tutorials because I do not have the same version. For example when I want to copy lines and refine them and when I zoom. This is causing me big problems. Please help me. I have Canva pro,0.19754581153392792
bx5cjo,"Describe the issue: hi there,
i want to opt three months of subscription previously its showing that you are eligible for special offer but now when i want to subscribe its not showing that option. please help me to avail that offer.",0.19677910208702087
350881,What is the type of problem ?: Other Describe the problem: The design is awful. Much more complicated to use. Prefer the least updated version,0.18555866181850433
5w39bj,"What kind of problem?: Other

Describe your issue: I want maximum size width 550, length 370",0.16898413002490997
