feedback_id,examples,confidence
7xbip4,"What kind of problem?: Other

Describe your issue: Please call me +<NUMBER>very urgently . There is issue with my account email ID and need attention ASAP.....URGENT PRIORITY",0.9976332187652588
28qkba,"What kind of problem?: Other

Describe your issue: We need to get in touch with a customer representative for our billing issue.",0.9922203421592712
c8phje,"What is the type of problem ?: Other Describe the problem: I need you to contact me, here on the website I can’t find where to complain about undue collection, and I need to resolve a situation about it, please I really need your help",0.989388644695282
okwihc,What do you need help with?: I got referred to put my friend didn’t get the point,0.9726664423942566
iltoqp,"What kind of problem?: Other

Describe your issue: need to make a larger postcard.  Please give me a call.  Thanks!",0.9421364665031433
upxmp0,"What do you need help with?: Hey there! 
I have a question about billing that I would love some insight on. 

Thanks so much!",0.930092453956604
631iaf,"What kind of problem?: Other

Describe your issue: I need urgent help regarding some security questions surrounding my account-",0.9206430912017822
gn0443,What do you need help with?: I m4essaged 3 days ago about a billing problem. Can somebody please get back to me?,0.9129350781440735
81yja7,"What kind of problem?: Other

Describe your issue: I NEED HELP WITH MAKING A POWER POINT SO THAT I CAN HAVE TRANSITIONS ON A SLIDE",0.9005841612815857
chiuoq,"Describe your issue: Just don’t need it 

What kind of problem?: Other",0.8857107162475586
ea6g3y,"What kind of problem?: Other

Describe your issue: i need help with bleed",0.8815828561782837
j1eujl,"What kind of problem?: Other

Describe your issue: CAN YOU HELP ME WITH DIRECT MAILING MY POSTCARDS?",0.8702428936958313
hsbbny,"What kind of problem?: Other

Describe your issue: I need help with  my issue immediately. I am withholding a very important posting and I can't finish it until my issue has been resolved. Please contact me ASAP at <NUMBER>. Thank you",0.8570724725723267
nssijc,"What kind of problem?: Other

Describe your issue: Please get to me asap",0.850002110004425
qgnbsl,"What kind of problem?: Other

Describe your issue: Do you not have a chat bot? I need real time solutions",0.8439697027206421
ilvxp5,"What kind of problem?: Other

Describe your issue: I need help with my account ASAP.",0.8304621577262878
uyq65u,"What kind of problem?: Other

Describe your issue: I think i just accidentally purchased something on my phone from you site.  need to reverse that. How do i go about it?",0.8230354189872742
37odl2,"What kind of problem?: Other

Describe your issue: Greetings,

This is Andrew Brown with the Department of Commerce OIG. I sent a support request on 1/5/2021 and haven't heard back. There's a possibility that I'm not receiving emails from Canva's domain so if possible, please give me a call at <NUMBER>. I need to get a copy of an invoice to submit for purchase approval. Otherwise, I'll need to cancel my subscription before it renews in the next 3 days.

Thank you!",0.8058246970176697
rr1wxk,"What kind of problem?: Other

Describe your issue: Hello, I continue to try to find a resolution to a billing problem.  I have forwarded the requested information maybe three times now and just received another message saying my inquiry has been closed out.  I still need help.  The most recent email directed me to leave info here if billing help was still needed.  Can you please forward it to staff who can respond?  Thanks very much.  I have all information needed and have been contacting your company since November '20.  Thanks again.",0.7952786087989807
pdluyo,"What kind of problem?: Other

Describe your issue: No Sales dept phone # 
I need to purchase a pro account and need information from Canva and there Is no where to access this material .",0.782198429107666
xfglwu,"What kind of problem?: Other

Describe your issue: Hello! I am with The United States Air Force Band, and our Pro subscription will need to be renewed soon. However, there is a new form that I need completed and signed before we can renew. Is there a good contact that I can email this form to?",0.7783516049385071
m0sq6u,"What kind of problem?: Other

Describe your issue: I need help creating , do you have training ?",0.6894553899765015
kw2vhw,"What kind of problem?: Other

Describe your issue: I have 2 files that I need in vector form or high res for a fire department billboard . Is  this possible",0.6881318092346191
9ffd1k,"What kind of problem?: Other

Describe your issue: Figured it out! SO no need to reply to my previous inquiry.",0.6563326716423035
htadiq,"What do you need help with?: Hello! I am with The United States Air Force Band, and our Pro subscription will need to be renewed soon. However, there is a new form that I need completed and signed before we can renew. Is there a good contact that I can email this form to?",0.6531252861022949
eaag1s,"What kind of problem?: Other

Describe your issue: Please get back to me asap",0.586458146572113
42ykh5,"Describe your issue: I NEED TO KNOW HOW TO GET TO THE FONT FOR LETTER SIZING MY LETTERS ARE TOO LARGE AND I NEED TO MAKE THEM SMALLER

What kind of problem?: Other",0.5682774186134338
40c24k,"What kind of problem?: Other

Describe your issue: Hi,

Someone is holding my BUTTONS to your site, and I need your urgent help. If you can track them on your side, I would like to report the case to the UNITED NATIONS. It needs evidence from your side. I know they will stop, but they will come back. They will just forget, and that is how you can track them. 

Regards,

<NAME>.",0.5569927096366882
neoa7y,"What kind of problem is it ?: Others Describe the problem: I NEED TO PUT COLOR TO THE BACKGROUND OF A SUBTITLE, NOT TO THE LETTER",0.548301100730896
26isk7,"What do you need help with ?: Hello, I have written to you a few more times before. I do not receive a confirmation mail for my account. You said in my previous conversation that he sent a confirmation mail, but it still did not come. Please help me verify my account.",0.5361344814300537
v9axi9,"What kind of problem?: Other

Describe your issue: We are in the process of looking into other companies to accommodate our direct mailing pieces. We do Just Listed postcards for our agents and send to 100 properties within a certain radius of the newly listed property. We also do drip campaign postcards for some of the agents that contain recipes and things of that nature. Please reach out to Gina Romanell at <EMAIL> in response to this inquiry. Thank you!",0.5264682173728943
lysmpf,"What kind of problem?: Other

Describe your issue: Hello. There has been a purchase in my account that I did not make. I need this resolved please.
Thanks!",0.5116600394248962
h7uugt,"What kind of problem?: Other

Describe your issue: We would like to have individual names included on the postcards.  Is it possible to do that? Dear (first name)",0.46035513281822205
60m4tl,What do you need help with?: I can see debits on my CC for $35.98 can you please tell me what this is for - to needs to stop!,0.4420633912086487
gcsxkw,What do you need help with?: u make everything for pros. if iyou keep this up I will give  a 1 star rating,0.44019076228141785
4vr71c,"What kind of problem?: Other

Describe your issue: I need a specific color for my brand",0.42884549498558044
vn6sah,"What kind of problem?: Other

Describe your issue: I need help to direct mail my postcards",0.4155299961566925
32e4ph,"What kind of problem?: Other

Describe your issue: Why the map is blurry?
How map can be a clear or high resolution? Please I need your help asap. Thank you.",0.4141809046268463
ggjb0g,"What kind of problem?: Other

Describe your issue: Need help with logo.",0.406262069940567
rd25tn,"What do you need help with ?: Hello, I have notified you that I am having trouble confirming my account. I received an e-mail from you saying that you sent me a confirmation mail, but I still cannot see a confirmation mail. In the content of the mail, you told me to contact you if I do not receive my confirmation mail. Please confirm my account.",0.351531982421875
ge9ur2,"What kind of problem?: Other

Describe your issue: Hi, I just send my request for skipping my trial since 9 jan, its 4 days ago. But until now I don't have any update about this, i was answer the concern 2 times, and have no update again until now. I need it asap, do you know what ASAP mean? yes AS SOON AS POSSIBLE! it means I NEED IT IMMIDIATELY.  I need to skip my trial because my organisation need to make finance report immidiately. ARE YOU REALLY WORKING ON THIS? Oh god...",0.3407822847366333
q084hr,"What kind of problem?: Other

Describe your issue: We reached out last week with respect to an account issue. Essentially, need assistance removing marketing collateral from one Canva account and shifting it to another. We need this to happen by end of day tomorrow, Thursday January 21st, if at all possible, or by EOD Friday at latest. Please let us know how we can get help; we upgraded to Enterprise soley to try and get some type of response.",0.3406488597393036
260673,"What kind of problem?: Other

Describe your issue: I had no plans to renew because I bought a membership but while I was accessing a file this week I apparently. 1.) I need the charge reversed. 2.) The reason I wasn't renewing is that my employer purchased an account with five memberships and I need to operate under that ... how do I make the transition?",0.31667381525039673
04kuf6,"What kind of problem?: אחר

תאר את <NAME>: i need a recep on may deel. i paid 119/40 dollar and i need a peper about this to my mail",0.31465238332748413
j64jsl,"What kind of problem?: Other

Describe your issue: I need an invoice for 11 people on my team!  Please contact me as soon as possible!!!  Our subscription has ran out, asnd we need access.",0.266513466835022
qcuth8,"What is the type of problem ?: Other Describe the problem: Good night, I can't find the duo to take effect, how do I enable this? I really need this tool to make shadows. Can someone help me please!! Thank you!!",0.26289838552474976
6af4l8,Describe your problem: I NEED A VAT INVOICE What kind of problem ?: Other,0.2570362091064453
b1eujt,"What kind of problem?: Other

Describe your issue: Need tp make a change to one of the photos.",0.20072254538536072
bu61y5,"What kind of problem?: Other

Describe your issue: I need additional assistance upgrading to a annual Pro membership. Thank you!",0.19840827584266663
1wgxa6,"What kind of problem?: Other

Describe your issue: I need to make the line thinner on a box I'm using.",0.1840680092573166
