feedback_id,examples,confidence
8lpivk,"Describe your issue: Ispent two hours last nignt designing the perfect flyer for parents and saved to folder but didnt hit save before. So, gone:(



What kind of problem?: Saving",0.9677879810333252
9y66of,"Describe your issue: I am not able to save the flyer that I created. Trying hard to save it for such a long time now.

What kind of problem?: Saving",0.9627100825309753
e0vjn2,"Describe your issue: I don't know how to save my flyer


What kind of problem?: Other",0.9461384415626526
y6cc96,"What kind of problem?: Saving

Describe your issue: It is not allowing me to save my flyer",0.9367044568061829
5jlo3s,"What kind of problem?: Saving

Describe your issue: Canva says ""Saving error"" and I cannot open the flyer to edit it",0.9204943776130676
6o2t2a,"What kind of problem ?: Saving Describe your problem: PC says, we cannot save your design, error saving. So I can see the flyer but can't edit it. Do I now have to design the flyer from scratch?",0.909936785697937
ejcpoi,"What kind of problem?: Saving

Describe your issue: Hello, 
yesterday Canva had problems saving my flyer. Today I can't open any of my projects. Could you please assist me with that?
Best regards
Lea Kab",0.8986259698867798
hojic7,"What kind of problem?: Saving

Describe your issue: Constant errors with saving revisions to a flyer. I am running the most up to date Chrome brower.",0.8603713512420654
pcehh5,"What kind of problem?: Downloading

Describe your issue: Flyer wont save",0.8580516576766968
a63veo,"What kind of problem?: Saving

Describe your issue: I can not work on a design in my account named- Revised Carrier Flyers. It continues to give me a saving error issue.",0.8137211203575134
0xp53o,"What kind of problem?: Saving

Describe your issue: When i try to open archive flyer to edit the folder is emptyimage will not",0.7995197772979736
qyn4li,"What kind of problem?: Saving

Describe your issue: Saving work that I created the other day: a flyer for LovingMeTees.",0.7986613512039185
jwm66o,"What kind of problem?: Saving

Describe your issue: Hello, I am receiving a ""saving error"" on my flyer, 2020/2021 High School Outreach Flyer.",0.7879309058189392
xnpav4,"What type of problem?: Backup Describe your problem: There is an error saving saving on my file, ""The last modifications could not be taken into account"". However, I really need these flyers, I took dozens of hours to make them !!",0.7785317301750183
9am3my,"What type of problem ?: Other Describe your problem: I saved my page but I made the wrong format, how can I change the size of my flyer? thank you.",0.7415489554405212
t0lrw7,"What kind of problem ?: Save Describe your problem: when I open the flyer on my pc, texts are different and mixed up",0.7011231184005737
6agyli,"What kind of problem?: Saving

Describe your issue: <NAME>! I accidentally deleted a flyer!  Can you help me get it back?",0.6500320434570312
hkag1s,"Describe your issue: My flyer are changing to video

What kind of problem?: Saving",0.6088575720787048
70dp3h,"What kind of problem?: Saving

Describe your issue: Trying to download flyer and it states there is a saving error",0.6031180620193481
8dv86l,"What kind of problem?: Other

Describe your issue: We put hyperlinks in our flyer and the next day they wouldn't work.  We redid them, and they worked, but we're worried that they'll stop working. Can you please advise?",0.539229691028595
8jxl9u,What do you need help with ?: Hello! I cannot edit my saved flyers or create new ones.,0.529924213886261
6uhl90,"What kind of problem?: Saving

Describe your issue: I created a design and was able to download it, but it did not remain in my designs folder. I need to make changes to my flyer.",0.5037786960601807
wni653,"What kind of problem?: Downloading

Describe your issue: Unable to save or download a flyer",0.3155291676521301
2fpiel,"What kind of problem?: Saving

Describe your issue: My designer sent me an internet link to the flyer we are creating. I can make changes and download a pdf to my computer, but the actual flyer is not showing up in my ""designs."" Please help?",0.27703338861465454
