feedback_id,examples,confidence
swd02a,Describe the problem: how to save to a folder What is your problem with ?: saving,0.979013204574585
ehljl0,What kind of problem is it ?: How to save Describe the problem: this design will not be saved to a folder,0.9763719439506531
icmacq,What is the type of problem ?: saving Describe the problem: HOW TO SAVE IN MY FOLDERS,0.9693968892097473
3jr7vn,What is the type of problem ?: saving Describe the problem: I can't save to my computer folder,0.969223141670227
wn6i8l,What is the type of problem ?: saving Describe the problem: how to save to a folder on my computer,0.9686275124549866
146tuj,What is the type of problem ?: Other Describe the problem: create folder to save design,0.9631025791168213
wnfaoi,What is the type of problem ?: saving Describe the problem: I can't save to the folder,0.961457371711731
w6iqx7,"What kind of problem?: Saving

Describe your issue: I can not save to a specific folder",0.9597707986831665
nfuv4l,What kind of problem is it ?: How to save Describe the problem: How do I save my work as a presentation to a folder on my computer.,0.957537055015564
uh0ymd,"What kind of problem?: Saving

Describe your issue: i want to save in folder",0.9501430988311768
p4ow1l,"What kind of problem?: Saving

Describe your issue: hi this is not a issue, i don't think. i wanted to know when I put designs in a folder, i wanted to know when i edit does it not save in the same folder or do i have to resave it?",0.9495782852172852
j2hjo0,What is the type of problem ?: Other Describe the problem: I can't save to a folder,0.9439631700515747
pkiw9x,What kind of problem is it ?: How to save Describe the problem: How do I save my design in a folder,0.9437743425369263
d3lcfq,"What kind of problem?: Saving

Describe your issue: Sometimes templates do not get saved to the folder I have requested. I hit save and move to folder, but they do not show up in the folder I selected",0.9419388771057129
v9a69t,"What kind of problem?: Saving

Describe your issue: how to save in another folder",0.9401325583457947
5ixoao,Describe the problem: I'm brand new here. How do I save my design in a folder on my computer as an image file? I almost never get it out of canva. LG What kind of problem ?: Save,0.9365224838256836
i9otqn,"What kind of problem?: Saving

Describe your issue: how can I save my work in a folder",0.936265230178833
rljhun,"What kind of problem?: Saving

Describe your issue: how to save mp4 to folder",0.9353299736976624
1cwvsh,"What kind of problem?: Saving

Describe your issue: I can’t save my work in a folder.",0.9346587657928467
ch9dhc,What is the type of problem ?: saving Describe the problem: I don't know how to save the photo in the folder,0.9289058446884155
dfcvyt,"What kind of problem?: Saving

Describe your issue: I am unable to save my work into a folder",0.9278344511985779
7avbjf,"What is the type of problem ?: saving Describe the problem: my file is not saving automatically or manually. I saved it in a folder, but the changes are still not being updated",0.924048662185669
bo5y35,"What kind of problem?: Saving

Describe your issue: Cannot save a new design to folder in app",0.9221641421318054
ue73ru,"What kind of problem ?: Other Describe your problem: it is not a problem but a suggestion: when opening a new document if you are in a folder it would be useful if that document were already saved in that same folder. In any case, great product and keep it up. Thank you",0.9186630249023438
f1eemn,"What is the type of problem ?: saving Describe the problem: When I try to open my folder, I get the message: It was not possible to save your design.<URL>",0.9148359894752502
8wi6rb,What kind of problem is it ?: Saving Describe the problem: Make a poster and put it in a folder and it is not there,0.9116131663322449
hyaepr,"What kind of problem?: Saving

Describe your issue: saving to file folder",0.9079868197441101
yaydoe,"What kind of problem?: Saving

Describe your issue: Where do i save my design & how do i get back to the folder to see my dedign",0.9066942930221558
fcobrx,"What kind of problem?: Saving

Describe your issue: Multiple times I have made a design and it will not show up in my designs. I also tried putting them in a folder witch also did not show.",0.9055013656616211
sel557,What kind of problem is it ?: How to save Describe the problem: I don't get the option to save the templates by folders. Thank you.,0.8982979655265808
013n39,What kind of problem ?: Save Describe the problem: Save templates to folder,0.8979372382164001
l9k33x,What kind of problem is it ?: Saving Describe the problem: HOW TO SAVE MY DESIGN IN A FOLDER ON MY COMPUTER,0.896352231502533
tv0xpg,"What kind of problem?: Saving

Describe your issue: hello How do I save to a folder ?",0.8925107717514038
rff0qs,"What kind of problem?: Saving

Describe your issue: hello, everytime i try to save an image to the folder it wont save.
can you please advise.
thank you",0.8894452452659607
45dbcm,"What kind of problem?: Saving

Describe your issue: Saving a file to another folder is not working.",0.8844835162162781
m16nf6,"What kind of problem?: Saving

Describe your issue: Save to a folder",0.8796291351318359
03fv5k,"What is the type of problem ?: saving Describe the problem: how can I save my designs in folders? I would like to use the same template, but I wanted to have my designs saved.",0.8690797686576843
pb6b0v,"What kind of problem?: Saving

Describe your issue: When i try to move some of my designs to a folder it says ""deisgn couldnt be moved please try again"". but it just never works",0.8654719591140747
nji5g2,What kind of problem ?: Saving Describe your problem: I'm saving to my folder,0.8557236194610596
6d6i8u,"What kind of problem?: Saving

Describe your issue: Save changed template to folder",0.8517575263977051
i90iwi,What is your problem ?: saving Describe the problem: I tried to save the finished presentation to a folder; but everything flew off and I can not find the folder where it was saved,0.8438466787338257
w3ab3j,"What kind of problem?: Saving

Describe your issue: How will I create a new folder where I can save my work?",0.8378162980079651
lnw5f7,"What kind of problem?: Saving

Describe your issue: I just signed up and doing a design for an upcoming webinar.  I have tried to save my file and it keeps reporting an error in saving.

I tried to save it to a folder but the item in the folder is the original unedited design.

I am not sure why this is happening.  Please advise 

<NAME> Utts",0.8367874026298523
amwcwa,"What kind of problem is it ?: Saving Describe the problem: It cannot be saved on my cell phone, before I had a folder with the files, how can I do that?",0.8350620269775391
qr9oyx,"What kind of problem?: Saving

Describe your issue: I dont see one of my design i had created in my saved folder.",0.8338257670402527
g2gevg,"What kind of problem?: Saving

Describe your issue: Hi I am having so many issues with saving to folders that i have now given up even trying. I save my project and create a folder to save it to and sometimes they save and sometimes they dont. ""All my designs"" never ever show all my designs either. Its so frustrating - i have used Canva for years but feel like cancelling now - if i cant accurately save my designs in a folder because canva only seems to choose which ones to save what is the point of even trying to save them. Some of the extensions on images dont show either so i have no actual image after saving.",0.8312124013900757
fy8x5i,"What kind of problem?: Saving

Describe your issue: i dont how to find my saving folder",0.8306739330291748
8n25gu,"What kind of problem?: Saving

Describe your issue: items are not saving to the folder that I created.",0.8298155069351196
2bfu1w,"What kind of problem?: Saving

Describe your issue: One of my recent design folders keeps saying saving error and will not allow me to make any changes to the designs in that folder. The other design folders seem to be working fine.",0.8274198174476624
t3lj29,"What kind of problem is it ?: Other Describe the problem: None of my designs or items saved in my folders open, only a blank screen appears",0.823563814163208
d6gj78,What kind of problem ?: Save Describe the problem: I cannot save the website to my Canva folder,0.8175123929977417
04hksh,"What kind of problem?: Saving

Describe your issue: Im saving my work to a folder but i cant find that folder",0.8111060261726379
ot0js4,"What kind of problem?: Saving

Describe your issue: Can’t save to a folder, there’s I no CTA when you choose the folder",0.7980214357376099
7cju43,What is the type of problem ?: Sending Describe the problem: I can't save to another folder,0.7734747529029846
5nvv6q,"What kind of problem?: Saving

Describe your issue: I create an initial design. I go to Save and Move to Folder assuming that design will then be saved to that folder. 

I then modify that same base template with a new background and text layout, download the image and in Canva do a manual File/Save and then move to Folder, again assuming that version of the design will also be saved to that folder. 
But none of the versions except the very last version is in the folder when I log back in to make modifications to one of the versions. 
What am I not doing correctly to have Every version I press Save on and move to the same folder appear ready for future editing? 

Thanks for your help, 

Paul Good",0.7721295356750488
av6cl3,What kind of problem is it ?: Saving Describe the problem: How can I move a folder to another computer,0.7717063426971436
vinkxc,"What kind of problem?: Downloading

Describe your issue: if I create a folder, does my project save to it automatically?",0.7656213045120239
3yewpf,"What kind of problem?: Saving

Describe your issue: wont save to folder or publish to fb, says its alrady coneccted",0.7614578604698181
x74lc6,What type of problem is it ?: How to save Describe the problem: How do I save the image in the folders of my computer ?.,0.7571174502372742
