feedback_id,examples,confidence
n4youf,"What is the type of problem ?: saving Describe the problem: when saved, either in png, jpeg or pdf, my file is completely unconfigured. some words and images come out of the place where I meticulously positioned.",0.9782516956329346
jine99,"What kind of problem?: Saving

Describe your issue: want to save in jpeg",0.9640507698059082
ellymm,"What kind of problem?: Saving

Describe your issue: save to jpeg",0.9621279835700989
a2u8am,"What type of problem?: Backup Describe your problem: Hello, For some time now we have not been able to save the changes made to our documents or even import our announcements in PDF or jpeg format.",0.9474098086357117
dfvvyk,"What kind of problem?: Saving

Describe your issue: I can’t save it as jpeg",0.9459736943244934
56iqw7,"What kind of problem?: Saving

Describe your issue: How do I save as a jpeg?",0.9308282136917114
l94jcs,"What kind of problem?: Saving

Describe your issue: Can I save this as a jpeg?",0.9128710031509399
4fg86x,"What kind of problem?: Saving

Describe your issue: Can I save one page down as a jpeg?",0.9117848873138428
n3hcqy,"What kind of problem?: Other

Describe your issue: how do you save as a jpeg",0.8932878375053406
kyhu7f,"What kind of problem?: Saving

Describe your issue: Can I save my file in Jpeg format?",0.8897583484649658
qk1vlf,"What kind of problem?: Downloading

Describe your issue: When I download the file it doesn’t save properly. I tried saving as png and jpeg neither worked.",0.8471015691757202
cc65v4,"What kind of problem?: Saving

Describe your issue: I used to be able to convert saved flyers into a jpeg format in Canva, but now I can't.",0.8196105360984802
455psi,"What kind of problem?: Saving

Describe your issue: How to I save my image as a jpeg?",0.8102477788925171
soqqdf,"What kind of problem?: Downloading

Describe your issue: How do you save a design as a jpeg?",0.6954468488693237
jjld7w,"What kind of problem?: Saving

Describe your issue: i want image jpeg format",0.6311803460121155
jrah2f,"What kind of problem?: Saving

Describe your issue: When I save it into the JPEG or PDF my work change some position.",0.6242803335189819
sv0ced,"What kind of problem?: Saving

Describe your issue: I can't save it on JPEG",0.5988212823867798
9itmee,"What kind of problem?: Saving

Describe your issue: I want to save it as JPEG for my project",0.5308361053466797
aluogk,"What kind of problem?: Saving

Describe your issue: When I save as a JPEG it comes out blurry?  Why?  Thank you",0.4939976632595062
we4cot,"What kind of problem?: Downloading

Describe your issue: I need to save as a high quality jpeg in order to upload to Jostens yearbook.  How do I do that?  It saves as too low quality as jpeg.",0.3191413879394531
kjiad4,"What kind of problem?: Saving

Describe your issue: Unsharpen when export jpeg 1080. Last version not like this.",0.2033875733613968
