feedback_id,examples,confidence
y37its,"What kind of problem?: Other

Describe your issue: i created a design today that did not save.  Is there a way to find/retrieve it?",0.9143847823143005
60b1kj,"What kind of problem?: Saving

Describe your issue: I created a page called “save the date invite “ and saved it. It I can’t find it on my site. Can you help me retrieve it?",0.8946397304534912
h41qit,"What kind of problem?: Saving

Describe your issue: My design was not saved, please assist in retrieving it",0.8922985792160034
y0e9cv,"What kind of problem?: Saving

Describe your issue: I made a design and the changes did not save how do i retrieve it?",0.8875647783279419
m059we,"What kind of problem?: Saving

Describe your issue: I saved something i worked 2+ hours on and it is gone. is there any way to retrieve it",0.8840351104736328
be79vi,"What kind of problem?: Saving

Describe your issue: My canva did not save. I was wondering if there is any way I can retrieve that project.  I really need that back",0.8809038996696472
jst9fk,"What kind of problem?: Saving

Describe your issue: I don't understand the saving protocols and how to save and then retrieve and edit designs.  No tutorial makes this clear.",0.8732014298439026
al6nmi,"What kind of problem?: Saving

Describe your issue: i do not want to save the changes, and want to retrieve the orginial one. how to do it ?",0.8342395424842834
68v4oi,What kind of problem is it ?: Saving Describe the problem: I cannot retrieve my document,0.8087028861045837
hsnyf9,"What kind of problem?: Saving

Describe your issue: hello, somehow a slide show I was working on has been replaced with the default slides and I'd like to know if there's a way to retrieve old saved data?",0.7997485995292664
xtioay,"What kind of problem?: Saving

Describe your issue: Hello! Logged back onto my file, but I am not sure if it did not save or what happened to the document. The title is still there so I know it must remember the text, it starts out with ""If mom is being a pip."" I know I never deleted anything. Is there anyway to retrieve old files?",0.7912076115608215
mgawvh,"What kind of problem?: Saving

Describe your issue: how can i retrieve all the pages that didnt save? thank you",0.7869240641593933
jf960p,"What kind of problem?: Saving

Describe your issue: I spent hours on a design and manually saved it to be sure it saved. It said that it was saved. However, when I opened the design again to send it to my client, most of my project had been wiped out. 🤬 Is there any way to retrieve my hours of hard work without having to redo the whole damn thing?",0.7738098502159119
gb3val,Describe the problem: How to retrieve a presentation? What type of problem is it ?: Other,0.7168225049972534
kq8aio,"What kind of problem?: Saving

Describe your issue: Hi I just spent hours <NAME> a design...it didnt save as saving was paused. I have lost the work...can you pleasehelp retrieve it...I need it for tomorrow...thanks",0.7007142901420593
o432ui,"What kind of problem?: Other

Describe your issue: one of my design has crashed. what can I do to retrieve it?",0.6710500121116638
nqp114,What kind of problem is it ?: Other Describe the problem: I cannot retrieve the layout I was creating,0.6518070101737976
gsxtjp,"What kind of problem?: Saving

Describe your issue: I have saved created designs but they are missing can you help me retrieve them.",0.6294852495193481
2vu2sg,What kind of problem is it ?: Others Describe the problem: retrieve a document without being logged in,0.6265203952789307
e1gies,"What kind of problem?: Saving

Describe your issue: I think I accidentally added the new template into my design, so all my previous design has gone. Please advise if there are any methods I can retrieve my previous design.",0.6209554076194763
pk1my5,"What kind of problem?: Other

Describe your issue: i cant retrieve my design",0.5974528789520264
e5niih,"What kind of problem?: Other

Describe your issue: Hi! One of my templates is no longer in my folder of designs. Is there a way to retrieve it?",0.5384500026702881
ucyxwq,What kind of problem is it ?: Other Describe the problem: how to retrieve a mind map,0.4781405031681061
y4njyv,"What kind of problem?: Other

Describe your issue: I went into My Designs and more than half are missing.  Is there a way to retrieve or restore them?",0.4617516100406647
co73pb,"What kind of problem?: Saving

Describe your issue: I have lost all my work but I still have the link, is there a way I can retrieve it? <URL>",0.4324760437011719
xg37hc,What do you need help with?: i could not retrieve back my powerpoint slide,0.428447425365448
c5kodj,What do you need help with?: My presentation that I have been working on is gone. The template changed to another template and I am unable to retrieve my work. How can I retrieve my previous design?,0.41343945264816284
qwdxwy,"What kind of problem?: Other

Describe your issue: I was on a Canva Team and had a lot of work in there and they kicked me off without knowing and they are trying out the enterprise version and when they added me back to it all of my work and everything was gone. I need help seeing if I can retrieve it.",0.3785189986228943
vmjhuq,"What kind of problem?: Other

Describe your issue: My designs got deleted when I tried to create a team. Is that a bug? Can I get the work back, retrieve it somehow?",0.36663225293159485
uww7bo,"What kind of problem?: Other

Describe your issue: I created a presentation in Canva before I became a paying member and I can't find that in my designs. Is there a way to retrieve it? It was a ton of work.",0.3645697832107544
p8mfmt,"What kind of problem?: Other

Describe your issue: I cannot find some old designs I made. I have not deleted them and do not know why they are gone. How do I retrieve them?",0.3617819845676422
cga0fl,"What kind of problem?: Saving

Describe your issue: Hi deleted cookies and all my uploaded pics and folders are gone.. How is this possible? How can I retrieve all my work?",0.34215202927589417
vn8qau,What type of problem is it ?: Other Describe the problem: Retrieve work that was being done from calendar task,0.2731205224990845
93biwb,"How can we help you ?: I mistakenly deleted a computer where I had a lot of information / saved designs, which was called La Kapsa. I received an email that could be retrieved within 14 days ... I would like to retrieve it. In addition to retrieving the Canva Pro verification, as I am a teacher and you validated all my documentation. Thank you so much!",0.2603393495082855
6kx4ng,"What kind of problem?: Other

Describe your issue: what shall i do to retrieve a poster from my folder and work on it again to continue elaborating until the end?",0.25723910331726074
09ibcu,"What kind of problem?: Other

Describe your issue: I cannot find a design I edited in October.
I would like if you can just inform me if it was deleted or can be retrieved.",0.2385772168636322
lj25d7,What kind of problem is it ?: Downloading Describe the problem: I would like to retrieve the documents from my AWS Educate / CIDETYS AIP group.,0.21906933188438416
ax17c0,What type of problem is it ?: Others Describe the problem: Retrieve presentation,0.20849665999412537
x336dr,"What kind of problem?: Other

Describe your issue: Retrieving deleted files",0.17514453828334808
