feedback_id,examples,confidence
9gj93e,"What kind of problem?: Saving

Describe your issue: My presentation cannot save! why won't it save?",0.9865919947624207
9ntwda,"What kind of problem?: Saving

Describe your issue: There's a saving error but my wifi is perfectly fine, it just won't save :(",0.9793456792831421
lhf2wi,"What kind of problem?: Other

Describe your issue: It won't save anything",0.9754693508148193
wl5j7m,"What kind of problem?: Saving

Describe your issue: Hello, my design won't save (saving error). I've tried to save it manually and it still won't work.",0.9749598503112793
oibkq8,"What kind of problem?: Saving

Describe your issue: The saving error message has been up and won't go down even though the internet is stable",0.974219799041748
gvt8nb,"What kind of problem?: Saving

Describe your issue: the presentation won't save even manually so all progress will be gone",0.973906934261322
tgdlol,"What kind of problem?: Saving

Describe your issue: It saves saving issue and won't allow me to save.",0.9721276164054871
3qtaha,Describe the issue: my design won't save and I need that job urgently,0.9657692313194275
hk3vxd,"What kind of problem?: Saving

Describe your issue: recent changes won't save",0.9656057357788086
j7q5mk,"What kind of problem?: Saving

Describe your issue: Won't save",0.9652512669563293
keclva,"What kind of problem?: Saving

Describe your issue: won't save and need to turn it",0.964505136013031
5392ki,"What kind of problem?: Saving

Describe your issue: The design won't save",0.9642289876937866
q5onl3,"What kind of problem?: Saving

Describe your issue: My presentation won't allow me to edit because there is a saving error.",0.9608973860740662
ij8mqx,"What kind of problem?: Other

Describe your issue: one of my designs won't open saying it didn't save correctly.",0.958358108997345
o5rt36,"What kind of problem?: Saving

Describe your issue: my project won't save",0.9575696587562561
qhaa5a,"Describe your issue: Hello, my latest canvas design won't save and I keep getting saving error showing. Canva is still saving my other designs and I have tried to do it manually but that isn't working, can you help please?


What kind of problem?: Saving",0.954615592956543
fsqvq6,"What kind of problem?: Saving

Describe your issue: my design won't save and I cannot further edit the document",0.949963390827179
1a8wtp,"What kind of problem?: Saving

Describe your issue: Design won't save. Even if i reload the page, won't save. Even when I closed out of canva completely and came back, opened the deign, it still won't save.

Usersnap report id: 

Usersnap report url: <URL>",0.9472325444221497
3rpbr0,"What kind of problem?: Downloading

Describe your issue: it won't save",0.9468142986297607
etyxfg,"What kind of problem?: Saving

Describe your issue: Only 1 design won't save. I've tried on both Safari & Chrome. Other designs are fine.",0.9389196634292603
0cvg2m,"What kind of problem?: Saving

Describe your issue: Won't save - keeps saying connecting",0.9376789331436157
xy40hf,"What kind of problem?: Saving

Describe your issue: Whenever I include a hyperlink, Canvas won't save.",0.9305585026741028
poo148,"What kind of problem?: Saving

Describe your issue: Hello,
I'm trying to submit an application for the Affiliate Program but it won't save, even though nothing is showing incomplete.
Thank you
Elisa Weathers",0.9296010136604309
72prap,"What kind of problem?: Saving

Describe your issue: Designs keep getting: 'Saving error' and won't open.",0.9236785173416138
03ts7x,"What kind of problem?: Saving

Describe your issue: Hi there, all my designs when I go to open them it says, could not save design and then won't load.",0.919506311416626
nmeowk,"What kind of problem?: Saving

Describe your issue: all of my saved designs got messed up and new ones won't save properly",0.9099747538566589
v23jlx,"What kind of problem?: Saving

Describe your issue: Canva won't save my design and won,t let me return to the home page even after saving manually. Also, it will not insert photos automatically they keep bouncing back",0.9048334956169128
16ly1r,"What kind of problem?: Saving

Describe your issue: I have been unable to save my project. I have tried refreshing and deleting my history/cookies on google chrome and it still won't save. I've tried manually saving also and it still won't resolve the saving error. Please help :)",0.8578535318374634
i8kpmt,"What kind of problem?: Saving

Describe your issue: I've had to leave the tab open for multiple days because it won't save",0.8507900834083557
bs67ff,What kind of problem is it ?: Downloading Describe the problem: Won't save music,0.8477895259857178
n9theh,"What kind of problem?: Saving

Describe your issue: I have a design and I'm trying to drag new photos in to replace old ones but they won't save.. they hover over but won't click in.... my document was quite large (80 pages), so I deleted many, but still no luck.",0.8372843861579895
y300e6,"What kind of problem?: Saving

Describe your issue: I'm trying to save an edited vido and it;s not working.  it won't download.",0.8153324127197266
iecdp1,"What kind of problem?: Other

Describe your issue: Just paid for upgrade ...now program won't do anything ...won't save ...won't even let me desing as soon as I add something to page it disapears this is crazy .....I dont think I'll be paying for another month !!!!",0.7892539501190186
yfw8bp,"What kind of problem?: Saving

Describe your issue: Won't save or download after several hours",0.7655162215232849
3j8m5l,"What kind of problem?: Saving

Describe your issue: it keep saying that there is a saving problem, and it won't download!",0.7431472539901733
41n1yf,"What kind of problem?: Other

Describe your issue: My document won't load and said an error occured while trying to save your design",0.7014049291610718
4pi43l,"What kind of problem?: Saving

Describe your issue: I am trying to save the video and music i ourchased yesterday on my android but it won't allow me to.",0.6967942714691162
6ef3fg,"What kind of problem?: Saving

Describe your issue: I am removing the background photo of #8 it says saved until I restore a small bit of it. Then won't save it. <URL> here is a video of what I keep doing. I have tried different browsers and 2 days in a row and it won't save! <URL>",0.6833422780036926
mbt8yg,"What kind of problem?: Downloading

Describe your issue: My design won't show",0.6376372575759888
mmw3tw,"What kind of problem?: Downloading

Describe your issue: I cannot save the video. It won't work, and it says the file is corrupt or incorrect.",0.6227057576179504
62tbyk,"What kind of problem?: Saving

Describe your issue: The newsletter I am producing will not save and it won't download either.",0.5226219296455383
vopqed,"What kind of problem?: Other

Describe your issue: I am trying to move items around and it won't move. I have tried several different items.",0.41087907552719116
3jg9hm,"What kind of problem?: Other

Describe your issue: My designs won't open. <NUMBER>folder with 6 designs, all won't open.",0.28679579496383667
qb8204,"What kind of problem?: Other

Describe your issue: my designs won't open on my <NAME>",0.22682903707027435
